date,BOXX,SGOV
2025-02-06,110.8199996948,94.7273406982
2025-02-07,110.8499984741,94.7556533813
2025-02-10,110.8399963379,94.7745285034
2025-02-11,110.8899993896,94.7745285034
2025-02-12,110.8899993896,94.7839660645
2025-02-13,110.9100036621,94.8028488159
2025-02-14,110.9700012207,94.8405685425
2025-02-18,110.9700012207,94.8594436646
2025-02-19,110.9800033569,94.8594436646
2025-02-20,111.0100021362,94.8783264160
2025-02-21,111.0199966431,94.9160690308
2025-02-24,111.0299987793,94.9254913330
2025-02-25,111.0400009155,94.9349594116
2025-02-26,111.0599975586,94.9349594116
2025-02-27,111.0699996948,94.9632720947
2025-02-28,111.1200027466,94.9821319580
2025-03-03,111.1399993896,95.0039138794
2025-03-04,111.1600036621,95.0133666992
2025-03-05,111.1800003052,95.0133666992
2025-03-06,111.1800003052,95.0417709351
2025-03-07,111.2200012207,95.0701751709
2025-03-10,111.1999969482,95.0701751709
2025-03-11,111.2399978638,95.0891036987
2025-03-12,111.2600021362,95.0891036987
2025-03-13,111.2500000000,95.1175079346
2025-03-14,111.3300018311,95.1459121704
2025-03-17,111.3099975586,95.1553726196
2025-03-18,111.3300018311,95.1648254395
2025-03-19,111.3399963379,95.1837768555
2025-03-20,111.3399963379,95.1837768555
2025-03-21,111.3799972534,95.2121658325
2025-03-24,111.3600006104,95.2310867310
2025-03-25,111.3799972534,95.2405700684
2025-03-26,111.3899993896,95.2594833374
2025-03-27,111.4300003052,95.2689590454
2025-03-28,111.4599990845,95.2973556519
2025-03-31,111.4899978638,95.2973556519
2025-04-01,111.5000000000,95.3220596313
2025-04-02,111.5100021362,95.3315658569
2025-04-03,111.5000000000,95.3505630493
2025-04-04,111.5699996948,95.3790588379
2025-04-07,111.5299987793,95.3885498047
2025-04-08,111.5599975586,95.3885498047
2025-04-09,111.5999984741,95.4075775146
2025-04-10,111.5999984741,95.4075775146
2025-04-11,111.6699981689,95.4550552368
2025-04-14,111.6800003052,95.4645385742
2025-04-15,111.7200012207,95.4740524292
2025-04-16,111.7300033569,95.4930343628
2025-04-17,111.7500000000,95.5310516357
2025-04-21,111.7399978638,95.5310516357
2025-04-22,111.7850036621,95.5405349731
2025-04-23,111.8000030518,95.5690383911
2025-04-24,111.8099975586,95.5690383911
2025-04-25,111.8700027466,95.6070327759
2025-04-28,111.8499984741,95.6070327759
2025-04-29,111.8600006104,95.6165390015
2025-04-30,111.9100036621,95.6450271606
2025-05-01,111.8899993896,95.6593170166
2025-05-02,111.9300003052,95.6879196167
2025-05-05,111.9599990845,95.6974411011
2025-05-06,112.0000000000,95.6974411011
2025-05-07,111.9800033569,95.7069778442
2025-05-08,112.0000000000,95.7355575562
2025-05-09,112.0599975586,95.7641601562
2025-05-12,112.0400009155,95.7641601562
2025-05-13,112.0699996948,95.7832260132
2025-05-14,112.0800018311,95.7927703857
2025-05-15,112.0899963379,95.7927703857
2025-05-16,112.1100006104,95.8308868408
2025-05-19,112.1299972534,95.8404006958
2025-05-20,112.1399993896,95.8594818115
2025-05-21,112.1600036621,95.8689880371
2025-05-22,112.1699981689,95.8880691528
2025-05-23,112.2200012207,95.9166641235
2025-05-27,112.2399978638,95.9261856079
2025-05-28,112.2600021362,95.9547882080
2025-05-29,112.2799987793,95.9547882080
2025-05-30,112.3199996948,95.9833679199
2025-06-02,112.3300018311,96.0101547241
2025-06-03,112.3199996948,96.0196990967
2025-06-04,112.3399963379,96.0292739868
2025-06-05,112.3499984741,96.0388412476
2025-06-06,112.4000015259,96.0675354004
2025-06-09,112.3899993896,96.0770950317
2025-06-10,112.4199981689,96.0866622925
2025-06-11,112.4300003052,96.1057815552
2025-06-12,112.4300003052,96.1153717041
2025-06-13,112.4499969482,96.1536254883
2025-06-16,112.4700012207,96.1536254883
2025-06-17,112.4700012207,96.1631851196
2025-06-18,112.4599990845,96.1823120117
2025-06-20,112.5500030518,96.2205657959
2025-06-23,112.5800018311,96.2397079468
2025-06-24,112.6100006104,96.2492599487
2025-06-25,112.6200027466,96.2588348389
2025-06-26,112.6299972534,96.2684097290
2025-06-27,112.6500015259,96.3066711426
2025-06-30,112.6800003052,96.3066711426
2025-07-01,112.6500015259,96.3325729370
2025-07-02,112.6600036621,96.3325729370
2025-07-03,112.7050018311,96.3805541992
2025-07-07,112.7399978638,96.3997573853
2025-07-08,112.7600021362,96.4189453125
2025-07-09,112.7699966431,96.4093551636
2025-07-10,112.7699966431,96.4285430908
2025-07-11,112.8000030518,96.4669418335
2025-07-14,112.8099975586,96.4669418335
2025-07-15,112.8199996948,96.4765243530
2025-07-16,112.8399963379,96.5053329468
2025-07-17,112.8600006104,96.5149230957
2025-07-18,112.8899993896,96.5437088013
2025-07-21,112.9199981689,96.5533065796
2025-07-22,112.9300003052,96.5725250244
2025-07-23,112.9300003052,96.5821228027
2025-07-24,112.9400024414,96.5917129517
2025-07-25,112.9800033569,96.6109008789
2025-07-28,112.9899978638,96.6396942139
2025-07-29,113.0100021362,96.6396942139
2025-07-30,113.0400009155,96.6588973999
2025-07-31,113.0400009155,96.6684875488
2025-08-01,113.0899963379,96.6993026733
2025-08-04,113.0999984741,96.7185821533
2025-08-05,113.1100006104,96.7282180786
2025-08-06,113.1200027466,96.7378463745
2025-08-07,113.1299972534,96.7378463745
2025-08-08,113.1800003052,96.7859954834
2025-08-11,113.1800003052,96.7956390381
2025-08-12,113.1999969482,96.7956390381
2025-08-13,113.2200012207,96.8149108887
2025-08-14,113.2200012207,96.8245162964
2025-08-15,113.2699966431,96.8534317017
2025-08-18,113.3000030518,96.8823318481
2025-08-19,113.3000030518,96.8823318481
2025-08-20,113.3099975586,96.9015808105
2025-08-21,113.3300018311,96.9015808105
2025-08-22,113.3700027466,96.9401168823
2025-08-25,113.4000015259,96.9593811035
2025-08-26,113.4000015259,96.9593811035
2025-08-27,113.4150009155,96.9690093994
2025-08-28,113.4199981689,96.9786529541
2025-08-29,113.5000000000,97.0364379883
2025-09-02,113.4899978638,97.0461120605
2025-09-03,113.5199966431,97.0557708740
2025-09-04,113.5199966431,97.0751037598
2025-09-05,113.5599975586,97.0944442749
2025-09-08,113.5500030518,97.1234436035
2025-09-09,113.5699996948,97.1234436035
2025-09-10,113.5899963379,97.1331100464
2025-09-11,113.5999984741,97.1524429321
2025-09-12,113.6500015259,97.1814346313
2025-09-15,113.6500015259,97.1814346313
2025-09-16,113.6699981689,97.2007827759
2025-09-17,113.6600036621,97.2104492188
2025-09-18,113.6800003052,97.2297744751
2025-09-19,113.7200012207,97.2684555054
2025-09-22,113.7500000000,97.2684555054
2025-09-23,113.7799987793,97.2877807617
2025-09-24,113.7900009155,97.2974472046
2025-09-25,113.7900009155,97.3071212769
2025-09-26,113.8000030518,97.3361282349
2025-09-29,113.8199996948,97.3457794189
2025-09-30,113.8600006104,97.3457794189
2025-10-01,113.8700027466,97.3622741699
2025-10-02,113.8899993896,97.3719711304
2025-10-03,113.9100036621,97.4107666016
2025-10-06,113.9199981689,97.4107666016
2025-10-07,113.9199981689,97.4301834106
2025-10-08,113.9300003052,97.4398727417
2025-10-09,113.9300003052,97.4495773315
2025-10-10,113.9899978638,97.4980773926
2025-10-13,113.9800033569,97.4883728027
2025-10-14,113.9800033569,97.4980773926
2025-10-15,114.0000000000,97.5174865723
2025-10-16,114.0299987793,97.5271759033
2025-10-17,114.0599975586,97.5562820435
2025-10-20,114.0899963379,97.5659790039
2025-10-21,114.0899963379,97.5853729248
2025-10-22,114.0800018311,97.5950851440
2025-10-23,114.1200027466,97.6047897339
2025-10-24,114.1399993896,97.6338806152
2025-10-27,114.1299972534,97.6435928345
2025-10-28,114.1500015259,97.6532745361
2025-10-29,114.1600036621,97.6629867554
2025-10-30,114.1600036621,97.6726913452
2025-10-31,114.1699981689,97.7017745972
2025-11-03,114.2300033569,97.7290420532
2025-11-04,114.2500000000,97.7290420532
2025-11-05,114.3099975586,97.7484970093
2025-11-06,114.2799987793,97.7582397461
2025-11-07,114.2900009155,97.7874450684
2025-11-10,114.3300018311,97.7971725464
2025-11-11,114.3300018311,97.8069076538
2025-11-12,114.3399963379,97.8166351318
2025-11-13,114.3499984741,97.8263778687
2025-11-14,114.4100036621,97.8555755615
2025-11-17,114.4199981689,97.8653030396
2025-11-18,114.4000015259,97.8653030396
2025-11-19,114.4100036621,97.8847885132
2025-11-20,114.4199981689,97.9042434692
2025-11-21,114.4700012207,97.9237213135
2025-11-24,114.5100021362,97.9334640503
2025-11-25,114.5199966431,97.9529190063
2025-11-26,114.5599975586,97.9626388550
2025-11-28,114.5999984741,97.9918518066
2025-12-01,114.6299972534,98.0143051147
2025-12-02,114.6500015259,98.0338439941
2025-12-03,114.6650009155,98.0436096191
2025-12-04,114.6600036621,98.0631332397
2025-12-05,114.6900024414,98.0924224854
2025-12-08,114.7200012207,98.0924224854
2025-12-09,114.6900024414,98.1021881104
2025-12-10,114.7099990845,98.1021881104
2025-12-11,114.7500000000,98.1217193604
2025-12-12,114.7699966431,98.1607742310
2025-12-15,114.7799987793,98.1607742310
2025-12-16,114.7900009155,98.1705398560
2025-12-17,114.8199996948,98.1900711060
2025-12-18,114.8499984741,98.1900711060
2025-12-19,114.9000015259,98.2321929932
2025-12-22,114.9300003052,98.2321929932
2025-12-23,114.9700012207,98.2419967651
2025-12-24,114.9700012207,98.2615737915
2025-12-26,115.0299987793,98.2909774780
2025-12-29,115.0599975586,98.3105621338
2025-12-30,115.0400009155,98.3203506470
2025-12-31,115.0999984741,98.3301391602
2026-01-02,115.1299972534,98.3595428467
2026-01-05,115.1299972534,98.3693237305
2026-01-06,115.1600036621,98.3791275024
2026-01-07,115.1699981689,98.3889236450
2026-01-08,115.2200012207,98.3987274170
2026-01-09,115.2600021362,98.4183120728
2026-01-12,115.2600021362,98.4378967285
2026-01-13,115.2799987793,98.4477005005
2026-01-14,115.3000030518,98.4574966431
2026-01-15,115.3000030518,98.4672927856
2026-01-16,115.3199996948,98.5064697266
2026-01-20,115.3600006104,98.5064697266
2026-01-21,115.3899993896,98.5064697266
2026-01-22,115.4100036621,98.5260696411
2026-01-23,115.4100036621,98.5554656982
2026-01-26,115.4400024414,98.5652618408
2026-01-27,115.4300003052,98.5652618408
2026-01-28,115.4400024414,98.5848388672
2026-01-29,115.4300003052,98.5946273804
2026-01-30,115.4499969482,98.6142272949
2026-02-02,115.4800033569,98.6230697632
2026-02-03,115.5100021362,98.6427307129
2026-02-04,115.5199966431,98.6525497437
2026-02-05,115.5000000000,98.6525497437
2026-02-06,115.5800018311,98.6820373535
2026-02-09,115.5899963379,98.7016830444
2026-02-10,115.5599975586,98.7115020752
2026-02-11,115.5899963379,98.7115020752
2026-02-12,115.5999984741,98.7311553955
2026-02-13,115.6900024414,98.7704620361
2026-02-17,115.7300033569,98.7704620361
2026-02-18,115.7099990845,98.7901077271
2026-02-19,115.7300033569,98.7999420166
2026-02-20,115.7500000000,98.8195953369
2026-02-23,115.7500000000,98.8392333984
2026-02-24,115.7600021362,98.8392333984
2026-02-25,115.7799987793,98.8490600586
2026-02-26,115.7900009155,98.8687210083
2026-02-27,115.8300018311,98.8883666992
2026-03-02,115.8399963379,98.9001998901
2026-03-03,115.8700027466,98.9199066162
2026-03-04,115.8499984741,98.9199066162
2026-03-05,115.8600006104,98.9297637939
2026-03-06,115.8899993896,98.9691696167
2026-03-09,115.8899993896,98.9790191650
2026-03-10,115.8899993896,98.9790191650
2026-03-11,115.9499969482,98.9987258911
2026-03-12,115.9700012207,99.0085830688
2026-03-13,116.0100021362,99.0381317139
2026-03-16,116.0000000000,99.0381317139
2026-03-17,116.0049972534,99.0578384399
2026-03-18,116.0100021362,99.0677032471
2026-03-19,116.0000000000,99.0677032471
2026-03-20,116.0299987793,99.0972518921
2026-03-23,116.0299987793,99.0972518921
2026-03-24,116.0400009155,99.1268081665
2026-03-25,116.0599975586,99.1268081665
2026-03-26,116.0999984741,99.1366729736
2026-03-27,116.1399993896,99.1662216187
2026-03-30,116.1600036621,99.1760711670
2026-03-31,116.2900009155,99.1760711670
2026-04-01,116.2099990845,99.1987991333
2026-04-02,116.2600021362,99.2383270264
2026-04-06,116.2600021362,99.2482070923
2026-04-07,116.2799987793,99.2580871582
2026-04-08,116.2699966431,99.2580871582
2026-04-09,116.2600021362,99.2679672241
2026-04-10,116.3099975586,99.3074951172
2026-04-13,116.2799987793,99.3173751831
2026-04-14,116.3000030518,99.3173751831
2026-04-15,116.3300018311,99.3371429443
2026-04-16,116.3600006104,99.3371429443
2026-04-17,116.3899993896,99.3667755127
2026-04-20,116.4199981689,99.3766632080
2026-04-21,116.4499969482,99.3964233398
2026-04-22,116.4499969482,99.4063110352
2026-04-23,116.4700012207,99.4161911011
2026-04-24,116.5000000000,99.4458312988
2026-04-27,116.4899978638,99.4458312988
2026-04-28,116.5100021362,99.4656066895
2026-04-29,116.5100021362,99.4754791260
2026-04-30,116.5299987793,99.4754791260
2026-05-01,116.5699996948,99.5131378174
2026-05-04,116.5899963379,99.5230484009
2026-05-05,116.5899963379,99.5329589844
2026-05-06,116.5899963379,99.5428695679
2026-05-07,116.6100006104,99.5527801514
2026-05-08,116.6500015259,99.5825119019
2026-05-11,116.6500015259,99.5924148560
2026-05-12,116.6699981689,99.6023330688
2026-05-13,116.6699981689,99.6122436523
2026-05-14,116.6900024414,99.6221542358
2026-05-15,116.7300033569,99.6518859863
2026-05-18,116.7600021362,99.6617889404
2026-05-19,116.7699966431,99.6717071533
2026-05-20,116.7699966431,99.6816253662
2026-05-21,116.7799987793,99.6816253662
2026-05-22,116.8700027466,99.7311630249
2026-05-26,116.8499984741,99.7410812378
2026-05-27,116.8399963379,99.7509994507
2026-05-28,116.8799972534,99.7509994507
2026-05-29,116.8799972534,99.7708129883
2026-06-01,116.9100036621,99.7996444702
2026-06-02,116.9199981689,99.7996444702
2026-06-03,116.9199981689,99.8095855713
2026-06-04,116.9300003052,99.8195190430
2026-06-05,116.9499969482,99.8493423462
2026-06-08,116.9400024414,99.8592834473
2026-06-09,116.9899978638,99.8692245483
2026-06-10,116.9899978638,99.8791656494
2026-06-11,116.9700012207,99.8890991211
2026-06-12,117.0100021362,99.9089813232
2026-06-15,117.0000000000,99.9288635254
2026-06-16,117.0299987793,99.9388046265
2026-06-17,117.0000000000,99.9487457275
2026-06-18,117.0599975586,99.9885025024
2026-06-22,117.0800018311,99.9984436035
2026-06-23,117.0599975586,100.0083847046
2026-06-24,117.0699996948,100.0183258057
2026-06-25,117.1200027466,100.0282592773
2026-06-26,117.1299972534,100.0481491089
2026-06-29,117.1100006104,100.0680236816
2026-06-30,117.0899963379,100.0680236816
2026-07-01,117.1399993896,100.0939483643
2026-07-02,117.2200012207,100.1338272095
2026-07-06,117.2399978638,100.1338272095
2026-07-07,117.2699966431,100.1537628174
2026-07-08,117.3000030518,100.1637344360
2026-07-09,117.3399963379,100.1737060547
2026-07-10,117.4000015259,100.1936416626
2026-07-13,117.4000015259,100.2135772705
2026-07-14,117.4199981689,100.2135772705
2026-07-15,117.4499969482,100.2335205078
2026-07-16,117.4700012207,100.2434921265
2026-07-17,117.4899978638,100.2733993530
2026-07-20,117.5000000000,100.2833633423
2026-07-21,117.5000000000,100.2933349609
2026-07-22,117.5199966431,100.2933349609
2026-07-23,117.5299987793,100.3033065796
2026-07-24,117.5800018311,100.3332138062
2026-07-27,117.6100006104,100.3431854248
2026-07-28,117.5999984741,100.3531570435
2026-07-29,117.6200027466,100.3730926514
2026-07-30,117.6299972534,100.3830642700
2026-07-31,117.6999969482,100.4029998779
2026-08-03,117.6999969482,100.4199981689
2026-08-04,117.6900024414,100.4300003052
2026-08-05,117.6999969482,100.4499969482
2026-08-06,117.7200012207,100.4599990845
2026-08-07,117.7500000000,100.4800033569
2026-08-10,117.7699966431,100.5000000000
