date,QQQ,QLD,XLU,IAU,TLT,BIL,SVXY
2018-06-06,166.7731475830,11.1882553101,18.6846446991,24.8799991608,93.6812896729,74.2121505737,27.5400009155
2018-06-07,165.4170227051,11.0133438110,18.8159866333,24.8799991608,94.5885696411,74.2202453613,27.3600006104
2018-06-08,165.4265136719,11.0022573471,18.8082542419,24.9200000763,94.3045425415,74.2365112305,27.4400005341
2018-06-11,165.8722381592,11.0613832474,18.7696323395,24.9400005341,94.1310195923,74.2446060181,27.7199993134
2018-06-12,166.7447204590,11.1783990860,18.9859523773,24.8600006104,94.1546401978,74.2446060181,27.7199993134
2018-06-13,166.7352447510,11.1685457230,18.9357318878,24.9400005341,94.1073150635,74.2365112305,27.5400009155
2018-06-14,168.4232482910,11.4013519287,19.1713676453,25.0000000000,94.8883972168,74.2608566284,28.0200004578
2018-06-15,167.8352813721,11.3212862015,19.3077774048,24.5799999237,94.9752197266,74.2608566284,27.8400001526
2018-06-18,167.7383117676,11.3077373505,19.3701343536,24.5200004578,94.8883972168,74.2527236938,28.0799999237
2018-06-19,167.2631378174,11.2387571335,19.5611114502,24.4599990845,95.4406585693,74.2689743042,27.3999996185
2018-06-20,168.4510650635,11.3988885880,19.5766963959,24.3600006104,94.6043930054,74.2608566284,27.6599998474
2018-06-21,166.9875793457,11.1968784332,19.6429538727,24.2999992371,95.1014175415,74.2689743042,26.7800006866
2018-06-22,166.6168670654,11.1254329681,19.7793636322,24.3600006104,95.0935287476,74.2770462036,27.0599994659
2018-06-25,162.8629913330,10.6413440704,20.1067485809,24.2800006866,95.3065567017,74.2933120728,25.1599998474
2018-06-26,163.5282440186,10.7312631607,20.1301345825,24.1399993896,95.4406585693,74.2851791382,25.6599998474
2018-06-27,161.3044433594,10.4270162582,20.2275676727,24.0000000000,96.3400573730,74.3014221191,25.0000000000
2018-06-28,162.6919708252,10.6167116165,20.2197723389,23.9400005341,96.3637619019,74.3014221191,25.1800003052
2018-06-29,163.1290588379,10.6499671936,20.2509498596,24.0400009155,96.0324020386,74.3176422119,25.4400005341
2018-07-02,164.2220153809,10.8100996017,20.3951568604,23.7999992371,95.9572677612,74.3070983887,25.4400005341
2018-07-03,162.3213195801,10.5575847626,20.4536170959,24.0200004578,96.4712677002,74.3233184814,25.3999996185
2018-07-05,164.3360595703,10.8199529648,20.5627422333,24.1000003815,96.7480468750,74.3233184814,25.7600002289
2018-07-06,166.8925476074,11.1463737488,20.7225379944,24.0599994659,97.0643234253,74.3396072388,26.4799995422
2018-07-09,168.3940887451,11.3533124924,20.0833587646,24.1200008392,96.4396743774,74.3396072388,27.1399993896
2018-07-10,168.5176391602,11.3705606461,20.2743358612,24.0799999237,96.4316864014,74.3477020264,27.4200000763
2018-07-11,167.6623535156,11.2572355270,20.4575119019,23.7999992371,96.8033752441,74.3477020264,26.9400005341
2018-07-12,170.5514373779,11.6267700195,20.4731044769,23.8999996185,96.7954711914,74.3477020264,27.4200000763
2018-07-13,170.6939392090,11.6501741409,20.4770011902,23.7999992371,97.0406036377,74.3558349609,27.5400009155
2018-07-16,170.2853393555,11.5996685028,20.4575119019,23.8199996948,96.6373138428,74.3640060425,27.6200008392
2018-07-17,171.3212127686,11.7450199127,20.4419231415,23.5400009155,96.4554519653,74.3640060425,27.7600002289
2018-07-18,170.9980621338,11.6932830811,20.3366947174,23.5400009155,96.0679626465,74.3720932007,27.9400005341
2018-07-19,170.1427612305,11.5787305832,20.5237731934,23.4599990845,96.6768875122,74.3802032471,27.6200008392
2018-07-20,170.1047515869,11.5639495850,20.3795661926,23.6200008392,95.4907226562,74.3883743286,27.5799999237
2018-07-23,170.6464385986,11.6366224289,20.2353630066,23.5000000000,94.3125152588,74.3802032471,27.6200008392
2018-07-24,171.3497161865,11.7376289368,20.3055171967,23.5000000000,94.6367187500,74.3964614868,27.9200000763
2018-07-25,173.7446441650,12.0591239929,20.3639793396,23.6399993896,94.4865036011,74.3883743286,27.9400005341
2018-07-26,171.1121368408,11.7092971802,20.5822353363,23.4599990845,94.3046493530,74.3964614868,27.9400005341
2018-07-27,168.8027191162,11.3865728378,20.5159759521,23.4599990845,94.4627532959,74.4127120972,27.5000000000
2018-07-30,166.4173431396,11.0601501465,20.3912658691,23.4400005341,94.1385803223,74.4046249390,27.1000003815
2018-07-31,167.6908111572,11.1870231628,20.5744400024,23.4799995422,94.6525268555,74.4208450317,27.4799995422
2018-08-01,168.3275756836,11.3052730560,20.4419231415,23.3199996948,93.8814086914,74.4249267578,27.6399993896
2018-08-02,170.6179656982,11.6132221222,20.5432605743,23.1800003052,94.0161132812,74.4330520630,27.7999992371
2018-08-03,171.1406402588,11.6797342300,20.7732028961,23.2800006866,94.4837570190,74.4330520630,27.9599990845
2018-08-06,172.1479644775,11.8250865936,20.7888011932,23.1599998474,94.5392150879,74.4412384033,28.4799995422
2018-08-07,172.7752075195,11.8952980042,20.7576160431,23.2000007629,94.0478439331,74.4493637085,28.8199996948
2018-08-08,172.9843139648,11.9162349701,20.6484909058,23.2600002289,94.1429290771,74.4412384033,29.0200004578
2018-08-09,172.8798217773,11.9063825607,20.7420291901,23.2399997711,94.9354705811,74.4493637085,28.8199996948
2018-08-10,171.5588073730,11.7290086746,20.6523838043,23.2199993134,95.6249847412,74.4656066895,28.1000003815
2018-08-13,171.3687591553,11.7080669403,20.6796665192,22.8999996185,95.4268188477,74.4737243652,27.2600002289
2018-08-14,172.4426574707,11.8497219086,20.7225379944,22.9200000763,95.2128677368,74.4574813843,27.9599990845
2018-08-15,170.3328552246,11.5651788712,20.9135131836,22.5400009155,95.7676391602,74.4737243652,27.0599994659
2018-08-16,170.8935394287,11.6292343140,21.1395606995,22.5200004578,95.7596893311,74.4737243652,27.8199996948
2018-08-17,170.9315643311,11.6353931427,21.2486877441,22.7000007629,95.8785552979,74.4819030762,28.2199993134
2018-08-20,170.7794952393,11.6181459427,21.1746387482,22.8199996948,96.5205078125,74.4819030762,28.4799995422
2018-08-21,171.4067230225,11.6982135773,21.0226383209,22.8999996185,96.1955871582,74.4900207520,28.1800003052
2018-08-22,172.0720367432,11.7844362259,20.8667411804,22.9400005341,96.5759658813,74.4900207520,28.3600006104
2018-08-23,171.8249053955,11.7499456406,20.8511524200,22.7399997711,96.7265319824,74.5144729614,28.4200000763
2018-08-24,173.4214630127,11.9655075073,20.9407958984,23.1200008392,96.9167633057,74.5144729614,28.5000000000
2018-08-27,175.1891479492,12.2069377899,20.8121776581,23.2000007629,96.3619995117,74.5225753784,28.4799995422
2018-08-28,175.4457397461,12.2451210022,20.7693080902,23.0400009155,95.7834930420,74.5225753784,28.4400005341
2018-08-29,177.4700012207,12.5284318924,20.9213123322,23.1399993896,95.9102630615,74.5144729614,28.4599990845
2018-08-30,177.1564178467,12.4754657745,20.9291057587,23.0200004578,96.1163558960,74.5469970703,28.1599998474
2018-08-31,177.3844909668,12.5050268173,20.8394603729,23.0000000000,95.8944244385,74.5388641357,28.3400001526
2018-09-04,176.6242065430,12.4040193558,20.9330024719,22.8999996185,95.3399963379,74.5453643799,28.3199996948
2018-09-05,174.3433074951,12.0825262070,21.2253017426,22.9599990845,95.0858230591,74.5372543335,28.1200008392
2018-09-06,172.7847290039,11.8645048141,21.3461246490,23.0200004578,95.4353713989,74.5535507202,27.7399997711
2018-09-07,172.1194763184,11.7905960083,21.0849952698,22.9200000763,94.6251525879,74.5698318481,27.4599990845
2018-09-10,172.6992034912,11.8447923660,21.1902275085,22.9200000763,94.9746322632,74.5698318481,27.8600006104
2018-09-11,174.0297241211,12.0246334076,21.1356658936,22.9599990845,94.2518386841,74.5779953003,28.3199996948
2018-09-12,173.5165405273,11.9605808258,21.1161727905,23.1200008392,94.4742126465,74.5779953003,28.4599990845
2018-09-13,175.3697204590,12.1946191788,21.2759704590,23.0400009155,94.6171798706,74.5779953003,28.8999996185
2018-09-14,174.8565216064,12.1305675507,21.1629428864,22.9200000763,94.1644363403,74.5861434937,29.1800003052
2018-09-17,172.3381042480,11.7881307602,21.2331027985,23.0000000000,94.1644363403,74.6024093628,28.7399997711
2018-09-18,173.7635955811,11.9765939713,21.1941299438,22.9799995422,93.1794815063,74.6024093628,28.6749992371
2018-09-19,173.6305541992,11.9618139267,20.7342262268,23.0599994659,92.6235198975,74.6024093628,29.2900009155
2018-09-20,175.5502929688,12.2106313705,20.7770957947,23.1399993896,93.0524063110,74.6187591553,29.6250000000
2018-09-21,174.5904846191,12.0862236023,20.8655815125,22.9799995422,93.0127182007,74.6187591553,29.4750003815
2018-09-24,175.0760192871,12.1453485489,20.6807575226,22.9799995422,92.7743835449,74.6268920898,29.5100002289
2018-09-25,175.3140258789,12.1835336685,20.3976192474,23.0400009155,92.6791076660,74.6268920898,29.3449993134
2018-09-26,175.4377441406,12.1921558380,20.1970596313,22.8999996185,93.3304138184,74.6268920898,29.1949996948
2018-09-27,176.9230194092,12.3990945816,20.4054889679,22.7199993134,93.3939666748,74.6431808472,29.4050006866
2018-09-28,176.8848876953,12.4015588760,20.7043533325,22.8600006104,93.1477279663,74.6431808472,29.5450000763
2018-10-01,177.2467041016,12.4422092438,20.6335697174,22.7999992371,92.4639129639,74.6480712891,29.6499996185
2018-10-02,176.8468627930,12.3843135834,20.9127712250,23.0599994659,93.0290908813,74.6562423706,29.6200008392
2018-10-03,177.0372619629,12.4200344086,20.6610927582,23.0000000000,91.4130859375,74.6562423706,29.7500000000
2018-10-04,173.6383819580,11.9384088516,20.7712001801,22.9799995422,90.7682418823,74.6726226807,28.8500003815
2018-10-05,171.5152587891,11.6526374817,21.0897312164,23.0599994659,89.9881057739,74.6807556152,28.5100002289
2018-10-08,170.4679870605,11.5023565292,21.2666931152,22.7800006866,89.6856079102,74.6807556152,28.3799991608
2018-10-09,171.0201873779,11.5664119720,21.3532047272,22.8400001526,90.5931167603,74.6726226807,28.1599998474
2018-10-10,163.4988098145,10.5588159561,21.2352352142,22.8799991608,90.3463745117,74.6888885498,25.8199996948
2018-10-11,161.4709320068,10.2939834595,20.8459167480,23.4400005341,91.4449539185,74.6970520020,24.6299991608
2018-10-12,165.9647064209,10.8655290604,20.8223247528,23.3600006104,91.1264648438,74.6970520020,25.7500000000
2018-10-15,163.9558410645,10.5896110535,20.9206352234,23.5000000000,91.0866775513,74.7052383423,25.5450000763
2018-10-16,168.7257080078,11.2054996490,21.1369228363,23.5000000000,91.2936859131,74.7133789062,26.4650001526
2018-10-17,168.7923431396,11.2190485001,21.0975990295,23.4400005341,90.7523269653,74.7133789062,26.3199996948
2018-10-18,164.8792877197,10.7177152634,21.1290588379,23.5000000000,90.7204818726,74.7133789062,25.3899993896
2018-10-19,164.7270050049,10.6770668030,21.4593830109,23.5000000000,90.5214614868,74.7215652466,25.5200004578
2018-10-22,165.5743560791,10.7891597748,21.3217449188,23.4400005341,90.4020462036,74.7378692627,25.4200000763
2018-10-23,164.9650421143,10.7189474106,21.2037734985,23.5799999237,90.6886291504,74.7378692627,24.9449996948
2018-10-24,157.4151000977,9.7236700058,21.7189235687,23.6200008392,91.3732528687,74.7460556030,23.7749996185
2018-10-25,162.8609161377,10.3802080154,21.3807334900,23.6000003815,90.9911880493,74.7541885376,24.2350006104
2018-10-26,158.6718597412,9.8825683594,20.9874916077,23.6399993896,91.5404205322,74.7623901367,23.5349998474
2018-10-29,155.4062347412,9.5019493103,21.2824249268,23.5599994659,91.3334884644,74.7623901367,23.4950008392
2018-10-30,157.9673004150,9.7519979477,21.3650054932,23.4599990845,90.8797378540,74.7623901367,23.9099998474
2018-10-31,161.6803741455,10.2003688812,21.1133270264,23.3400001526,90.4179992676,74.7705535889,24.2950000763
2018-11-01,163.8130187988,10.4947624207,21.0189456940,23.6399993896,90.5018157959,74.7869186401,24.6900005341
2018-11-02,161.2614898682,10.1781949997,20.9009742737,23.6399993896,89.3765792847,74.7869186401,24.5900001526
2018-11-05,160.8616333008,10.1079854965,21.1959075928,23.6000003815,89.7277145386,74.7950897217,24.7000007629
2018-11-06,162.0802459717,10.2619571686,21.3374786377,23.5000000000,89.6718902588,74.7950897217,25.1200008392
2018-11-07,167.1643066406,10.8963241577,21.5812892914,23.5000000000,89.7915573120,74.8032531738,26.0499992371
2018-11-08,166.0980224609,10.7632913589,21.5458965302,23.4400005341,89.7835617065,74.8114166260,26.2150001526
2018-11-09,163.2988891602,10.3974542618,21.5773563385,23.2000007629,90.4538955688,74.8277816772,25.7150001526
2018-11-12,158.3576965332,9.7827939987,21.5655612946,23.0200004578,91.0444183350,74.8195800781,24.6949996948
2018-11-13,158.4909210205,9.7864913940,21.6560039520,23.0200004578,90.9885482788,74.8277816772,24.5650005341
2018-11-14,157.2818298340,9.6226644516,21.4318542480,23.2199993134,91.0444183350,74.8195800781,24.2649993896
2018-11-15,160.0332946777,9.9650993347,21.2548904419,23.2399997711,91.0045547485,74.8441162109,24.3999996185
2018-11-16,159.4715423584,9.8985824585,21.5812892914,23.3999996185,91.5312118530,74.8523101807,24.9650001526
2018-11-19,154.2923278809,9.2469720840,21.6756668091,23.4599990845,91.7865600586,74.8441162109,24.3500003815
2018-11-20,151.5312957764,8.9230127335,21.5852203369,23.4400005341,91.8184661865,74.8605270386,23.5249996185
2018-11-21,152.6833190918,9.0498847961,21.2666931152,23.5000000000,91.7865600586,74.8768310547,23.8050003052
2018-11-23,151.5789337158,8.9180860519,21.2784919739,23.4400005341,91.8823089600,74.8768310547,23.7199993134
2018-11-26,155.0825347900,9.3294982910,21.4043273926,23.4400005341,91.6748428345,74.8850173950,24.3750000000
2018-11-27,155.6062164307,9.3960151672,21.5655612946,23.2800006866,91.7786026001,74.8850173950,24.6200008392
2018-11-28,160.6140289307,9.9872694016,21.5498275757,23.3999996185,91.3317413330,74.8931884766,24.9650001526
2018-11-29,160.0904541016,9.9281444550,21.5419635773,23.4599990845,91.6907958984,74.9013671875,24.7299995422
2018-11-30,161.2519378662,10.0808849335,21.8604946136,23.4200000763,92.0339279175,74.9095306396,25.0550003052
2018-12-03,164.0700836182,10.4159278870,22.0807094574,23.5799999237,92.6874618530,74.9070968628,25.7800006866
2018-12-04,157.7768707275,9.6177368164,22.0964374542,23.7399997711,94.2391586304,74.9153137207,24.1550006866
2018-12-06,158.8907775879,9.7556982040,22.1200294495,23.7199993134,94.5351104736,74.9316635132,23.8099994659
2018-12-07,153.6449279785,9.1028518677,22.2026119232,23.9200000763,94.7110519409,74.9398651123,22.9549999237
2018-12-10,155.2539215088,9.2974720001,22.2458724976,23.8400001526,95.1030273438,74.9480361938,23.0300006866
2018-12-11,155.7680358887,9.3553676605,22.3363170624,23.8199996948,95.0870285034,74.9398651123,23.0650005341
2018-12-12,157.1390228271,9.5216569901,22.1947498322,23.8799991608,94.6631240845,74.9562606812,23.1650009155
2018-12-13,157.1865844727,9.5302810669,22.3874397278,23.8400001526,94.4391098022,74.9644165039,23.3400001526
2018-12-14,153.3593139648,9.0375671387,22.3441829681,23.7399997711,94.7670669556,74.9726181030,22.9750003815
2018-12-17,149.8842468262,8.6581802368,21.6245479584,23.8799991608,95.3189392090,74.9808120728,22.2999992371
2018-12-18,150.8267822266,8.7530269623,21.4790458679,23.9200000763,95.8897933960,74.9808120728,22.2500000000
2018-12-19,147.1232299805,8.3391475677,21.4436492920,23.8199996948,97.1565856934,74.9726104736,22.3150005341
2018-12-20,144.9905548096,8.0890970230,21.4318542480,24.1800003052,96.8038330078,74.9890289307,21.7700004578
2018-12-21,140.4968261719,7.5680551529,21.3402404785,24.0599994659,96.7878189087,75.0054244995,21.2099990845
2018-12-24,137.0127563477,7.2083759308,20.4479293823,24.2999992371,97.2688369751,75.0136032104,20.6499996185
2018-12-26,145.5677642822,8.0958633423,20.7255363464,24.2800006866,96.2265930176,75.0054244995,21.1749992371
2018-12-27,146.1310882568,8.1636581421,20.9000358582,24.4200000763,96.2425918579,75.0300521851,20.7749996185
2018-12-28,146.0546875000,8.1537961960,20.9515933990,24.5400009155,97.0523300171,75.0382385254,20.7700004578
2018-12-31,147.2863616943,8.2819900513,20.9872798920,24.5799999237,97.4211807251,75.0464630127,21.1499996185
2019-01-02,147.8783111572,8.3436212540,20.6263866425,24.6000003815,97.9343032837,75.0382385254,21.4950008392
2019-01-03,143.0471343994,7.7840108871,20.6224212646,24.8199996948,99.0487289429,75.0628509521,20.9599990845
2019-01-04,149.1673278809,8.4816741943,20.9277954102,24.6399993896,97.9021987915,75.0710525513,21.8299999237
2019-01-07,150.9432373047,8.6530065536,20.7850208282,24.7000007629,97.6135635376,75.0710525513,22.0550003052
2019-01-08,152.3086090088,8.8255758286,21.0428047180,24.6399993896,97.3570480347,75.0710525513,22.2900009155
2019-01-09,153.5498352051,8.9574670792,20.9158992767,24.7800006866,97.2046508789,75.0710525513,22.5349998474
2019-01-10,153.9890289307,9.0030717850,21.1895427704,24.6399993896,96.5792999268,75.0792465210,22.6599998474
2019-01-11,153.4257354736,8.9488382339,21.1102199554,24.6800003052,96.9561614990,75.0956649780,23.0349998474
2019-01-14,152.0699005127,8.7861318588,20.6343231201,24.7399997711,96.5953979492,75.0874938965,22.9950008392
2019-01-15,155.0393066406,9.1324977875,20.8881378174,24.7000007629,96.2425918579,75.1038818359,23.5149993896
2019-01-16,155.0106353760,9.1300334930,20.9634876251,24.7800006866,96.3387908936,75.1120986938,23.2950000763
2019-01-17,156.2327575684,9.2594585419,21.0507411957,24.7600002289,96.3628463745,75.1285247803,23.4050006866
2019-01-18,157.7795104980,9.4394226074,21.0745353699,24.5400009155,95.8577423096,75.1285247803,23.7849998474
2019-01-22,154.6192169189,9.0794982910,21.1141891479,24.6000003815,96.5071716309,75.1366958618,22.7649993896
2019-01-23,154.8196716309,9.0905885696,21.3283500671,24.5799999237,96.4670562744,75.1366958618,22.7250003815
2019-01-24,155.8221893311,9.2002944946,21.4393939972,24.5200004578,97.1004486084,75.1613388062,23.1000003815
2019-01-25,157.6840820312,9.4320240021,21.1459217072,24.8999996185,96.6354293823,75.1531295776,23.5349998474
2019-01-28,155.7362518311,9.1904315948,21.0467700958,24.9599990845,96.5392150879,75.1613388062,23.0450000763
2019-01-29,154.2659606934,9.0104694366,21.1062622070,25.1399993896,97.0282745361,75.1613388062,23.0750007629
2019-01-30,158.1901092529,9.4862613678,21.2688598633,25.2600002289,96.9561614990,75.1777420044,23.6049995422
2019-01-31,160.5579986572,9.7586688995,21.7169990540,25.2800006866,97.7899475098,75.1777420044,24.0949993134
2019-02-01,159.8801116943,9.6686887741,21.6337184906,25.2399997711,97.1993637085,75.1851272583,24.2150001526
2019-02-04,161.8660278320,9.9065856934,21.6694107056,25.1200008392,96.7653884888,75.1933517456,24.6149997711
2019-02-05,163.2982482910,10.0853185654,21.7130317688,25.1800003052,97.2073974609,75.1933517456,24.6900005341
2019-02-06,162.8112945557,10.0187549591,21.7011413574,25.0200004578,97.2556228638,75.2098007202,24.7749996185
2019-02-07,160.6248474121,9.7488107681,21.9866733551,25.1000003815,97.8984680176,75.2098007202,24.3750000000
2019-02-08,160.9399108887,9.7796258926,22.0818595886,25.1800003052,98.3163146973,75.2262649536,24.5049991608
2019-02-11,160.7871398926,9.7672996521,22.0739288330,25.0599994659,97.9305953979,75.2180252075,24.6450004578
2019-02-12,163.1645660400,10.0594291687,22.1254825592,25.1200008392,97.6814727783,75.2344436646,24.8500003815
2019-02-13,163.2791442871,10.0655946732,22.0620288849,25.0200004578,97.3118667603,75.2344436646,24.8950004578
2019-02-14,163.4796752930,10.0828504562,22.0263366699,25.1599998474,97.8663330078,75.2509002686,24.6650009155
2019-02-15,164.1670837402,10.1777648926,22.0937614441,25.3199996948,98.0190277100,75.2509002686,25.0849990845
2019-02-19,164.4917297363,10.2110424042,22.2246303558,25.6800003052,98.2680969238,75.2673645020,25.0550003052
2019-02-20,164.4631195068,10.2098093033,22.3237800598,25.6599998474,97.9868240356,75.2673645020,25.5499992371
2019-02-21,163.8615417480,10.1259946823,22.4863758087,25.3400001526,97.1109542847,75.2755813599,25.3950004578
2019-02-22,165.0742340088,10.2800693512,22.6251773834,25.4599990845,97.6895370483,75.2920074463,25.8649997711
2019-02-25,165.6757049561,10.3540277481,22.4784469604,25.4400005341,97.4002380371,75.2837753296,25.6299991608
2019-02-26,165.8475341797,10.3725175858,22.4506893158,25.4599990845,97.8823623657,75.2920074463,25.5149993896
2019-02-27,165.7425231934,10.3552608490,22.4784469604,25.2999992371,96.7734298706,75.3002471924,25.4950008392
2019-02-28,165.3606567383,10.3071870804,22.6093158722,25.1599998474,96.4439926147,75.3166732788,25.5200004578
2019-03-01,166.5063781738,10.4575662613,22.6569061279,24.7199993134,95.5525894165,75.3249053955,26.0900001526
2019-03-04,166.5350036621,10.4526376724,22.6965618134,24.6599998474,96.3014678955,75.3167114258,25.7700004578
2019-03-05,166.6591339111,10.4674272537,22.6688060760,24.6800003052,96.5027999878,75.3249053955,25.7000007629
2019-03-06,165.7138519287,10.3441677094,22.6688060760,24.6399993896,96.8570938110,75.3331604004,25.3199996948
2019-03-07,163.6801452637,10.0927114487,22.7441539764,24.6200008392,97.4851989746,75.3496322632,24.8600006104
2019-03-08,163.4318542480,10.0569648743,22.8234710693,24.8999996185,97.8958892822,75.3578720093,24.7849998474
2019-03-11,166.8309783936,10.4772911072,22.9860706329,24.7800006866,97.6059875488,75.3578720093,25.7000007629
2019-03-12,167.7475738525,10.5956211090,23.1447067261,24.9400005341,98.2904739380,75.3661193848,26.0650005341
2019-03-13,169.0079193115,10.7496986389,23.1684951782,25.1200008392,98.1052703857,75.3743133545,26.1900005341
2019-03-14,168.7214202881,10.7090225220,23.1645317078,24.8199996948,97.3966293335,75.3743133545,26.4050006866
2019-03-15,170.2873229980,10.8926849365,23.2484378815,24.9200000763,98.0408248901,75.3825836182,26.6599998474
2019-03-18,170.6928558350,10.9493846893,23.1605358124,24.9599990845,97.9844284058,75.3908081055,26.6200008392
2019-03-19,171.2668151855,11.0282716751,22.8968524933,25.0200004578,97.7670593262,75.3908081055,26.5000000000
2019-03-20,171.9459686279,11.1186866760,22.9567832947,25.1800003052,98.7897338867,75.3908081055,26.3850002289
2019-03-21,174.6337890625,11.4603643417,23.2004909515,25.0799999237,99.0071563721,75.4155349731,26.5550003052
2019-03-22,170.7980804443,10.9472332001,23.3682918549,25.1399993896,100.5452041626,75.4155349731,25.0149993896
2019-03-25,170.4729156494,10.9188613892,23.3882694244,25.3400001526,100.7062454224,75.4155349731,25.0100002289
2019-03-26,171.2668151855,11.0175409317,23.5560703278,25.2199993134,100.6337738037,75.4237442017,25.6949996948
2019-03-27,170.1667938232,10.8867921829,23.3922691345,25.0799999237,101.5598068237,75.4319839478,25.5100002289
2019-03-28,170.5590057373,10.9213304520,23.1165924072,24.7199993134,101.9141616821,75.4484786987,25.7700004578
2019-03-29,171.8502960205,11.0927820206,23.2404422760,24.7600002289,101.8174896240,75.4484786987,26.1800003052
2019-04-01,174.1268157959,11.3900556564,23.0806312561,24.6399993896,100.3712997437,75.4616851807,26.4050006866
2019-04-02,174.7868652344,11.4603643417,23.1125965118,24.7399997711,100.5569000244,75.4533996582,26.4449996948
2019-04-03,175.7911834717,11.5923500061,23.0766353607,24.7000007629,99.6853561401,75.4616851807,26.3500003815
2019-04-04,175.7242431641,11.5824794769,22.9967308044,24.7600002289,99.9677886963,75.4864578247,26.4650001526
2019-04-05,176.6329803467,11.6959581375,23.2124767303,24.7399997711,100.0969085693,75.4864578247,26.7500000000
2019-04-08,177.0825042725,11.7564001083,23.0486717224,24.8600006104,99.7418136597,75.4864578247,26.8199996948
2019-04-09,176.4607696533,11.6737585068,23.1046104431,24.9599990845,100.0565795898,75.4946670532,26.3400001526
2019-04-10,177.4077453613,11.7995738983,23.0326976776,25.0400009155,100.2986984253,75.4946670532,26.6949996948
2019-04-11,176.9868469238,11.7416000366,23.1485538483,24.7399997711,99.7095336914,75.5194168091,26.9699993134
2019-04-12,177.7520904541,11.8378124237,23.2564277649,24.7000007629,98.9993362427,75.5194168091,27.5750007629
2019-04-15,177.7807922363,11.8390445709,23.2524337769,24.6599998474,99.2495040894,75.5276718140,27.7500000000
2019-04-16,178.3929901123,11.9192218781,22.9647731781,24.4599990845,98.6280975342,75.5276718140,27.8250007629
2019-04-17,179.0147094727,11.9994001389,22.8768768311,24.4200000763,98.6684646606,75.5442047119,27.7600002289
2019-04-18,179.2442779541,12.0253009796,22.8888664246,24.4400005341,99.1849899292,75.5524673462,27.9799995422
2019-04-22,179.7512359619,12.0968465805,22.8688888550,24.4200000763,98.7088165283,75.5524673462,28.1000003815
2019-04-23,182.0373382568,12.4015178680,22.9328117371,24.3600006104,98.9186477661,75.5524673462,28.2000007629
2019-04-24,181.4634552002,12.3225746155,23.0806312561,24.4400005341,99.7256774902,75.5689468384,27.8700008392
2019-04-25,182.1999359131,12.4064512253,23.1765174866,24.4599990845,99.5804138184,75.5854568481,27.5849990845
2019-04-26,182.3625488281,12.4434556961,23.2124767303,24.6000003815,99.9193496704,75.5772171021,28.0599994659
2019-04-29,182.7164764404,12.4804611206,23.0766353607,24.5000000000,99.2818145752,75.5854568481,27.8400001526
2019-04-30,181.3008575439,12.2954378128,23.4561862946,24.5799999237,99.7902297974,75.5937118530,27.8299999237
2019-05-01,180.7173309326,12.2004585266,23.2164783478,24.4200000763,100.2019042969,75.5970077515,27.2950000763
2019-05-02,179.9329833984,12.1079463959,23.1645336151,24.3400001526,99.7247161865,75.6053161621,27.2600002289
2019-05-03,182.8025665283,12.4878635406,23.2923870087,24.4599990845,100.0077819824,75.6135482788,27.9300003052
2019-05-06,181.6834564209,12.3423089981,23.1645336151,24.5000000000,100.2827758789,75.6218414307,27.1350002289
2019-05-07,178.1443328857,11.8464460373,23.0926208496,24.5799999237,101.0510101318,75.6301193237,24.9050006866
2019-05-08,177.6947479248,11.7749042511,22.7769947052,24.5200004578,100.6143417358,75.6301193237,25.2600002289
2019-05-09,176.7381744385,11.6663599014,22.7490291595,24.6000003815,101.0268096924,75.6383972168,25.3150005341
2019-05-10,176.9581756592,11.6897916794,23.1565494537,24.6399993896,100.8893356323,75.6548995972,26.3099994659
2019-05-13,170.8172302246,10.8695230484,23.4042568207,24.8799991608,101.6818618774,75.6466369629,24.3600006104
2019-05-14,172.6920623779,11.1088190079,23.2484378815,24.8400001526,101.3826751709,75.6548995972,24.9799995422
2019-05-15,175.1311645508,11.4122571945,23.2084827423,24.7999992371,102.0053482056,75.6631927490,25.5100002289
2019-05-16,176.8912048340,11.6441535950,23.3642997742,24.6399993896,101.6657257080,75.6714324951,26.0699996948
2019-05-17,175.0833892822,11.4060897827,23.4841575623,24.4400005341,101.8921127319,75.6797180176,25.8799991608
2019-05-20,172.1277008057,11.0298757553,23.5161151886,24.4400005341,101.6818618774,75.6879959106,25.7099990845
2019-05-21,173.9259948730,11.2506723404,23.5600643158,24.3799991608,101.5201339722,75.6879959106,26.3250007629
2019-05-22,173.1511993408,11.1507587433,23.7358589172,24.3799991608,102.1024398804,75.7045135498,26.4899997711
2019-05-23,170.5016174316,10.8041477203,23.9396152496,24.5599994659,103.2508163452,75.7210388184,25.5699996948
2019-05-24,170.4155120850,10.7893466949,23.9036560059,24.5799999237,103.3397827148,75.7210388184,25.8600006104
2019-05-28,169.7746124268,10.7079343796,23.5121231079,24.4799995422,104.0837783813,75.7293243408,25.4599990845
2019-05-29,168.3781127930,10.5364770889,23.2004909515,24.5000000000,104.3992156982,75.7293243408,25.2000007629
2019-05-30,169.0859680176,10.6265249252,23.1645336151,24.6599998474,105.2969055176,75.7541503906,25.4549999237
2019-05-31,166.3885040283,10.2712764740,23.2724113464,25.0200004578,106.6151275635,75.7541503906,24.9099998474
2019-06-03,162.7249908447,9.8395566940,23.5041332245,25.3600006104,107.3282623291,75.7508163452,24.8250007629
