end,start,strategy,annualized_return,max_drawdown
2017-03-21,2014-03-21,selected,0.13835639884168116,-0.1478061237488142
2017-03-22,2014-03-24,QQQ,0.14881750307057207,-0.16104423903281373
2017-03-22,2014-03-24,selected,0.14545675130160318,-0.1478061237488144
2017-03-23,2014-03-25,QQQ,0.15122281678264238,-0.16104423903281295
2017-03-23,2014-03-25,selected,0.14784406817696638,-0.1478061237488142
2017-03-24,2014-03-26,QQQ,0.15075738405124572,-0.16104423903281317
2017-03-24,2014-03-26,selected,0.14739014232019754,-0.1478061237488142
2017-03-27,2014-03-27,QQQ,0.15635986891159237,-0.16104423903281284
2017-03-27,2014-03-27,selected,0.15293700096984875,-0.14780612374881485
2017-03-28,2014-03-28,QQQ,0.16088601333304098,-0.16104423903281329
2017-03-28,2014-03-28,selected,0.1573974267910836,-0.14780612374881485
2017-03-29,2014-03-31,QQQ,0.16191909169318341,-0.1610442390328135
2017-03-29,2014-03-31,selected,0.15842665114972543,-0.14780612374881497
2017-03-30,2014-04-01,QQQ,0.15981603737146877,-0.16104423903281317
2017-03-30,2014-04-01,selected,0.15633880641207054,-0.14780612374881452
2017-03-31,2014-04-02,QQQ,0.15284221679635945,-0.16104423903281329
2017-03-31,2014-04-02,selected,0.14947260718196387,-0.14780612374881452
2017-04-03,2014-04-03,QQQ,0.15162113182106118,-0.16104423903281317
2017-04-03,2014-04-03,selected,0.1482739559635735,-0.14780612374881452
2017-04-04,2014-04-04,QQQ,0.15529527596468018,-0.16104423903281317
2017-04-04,2014-04-04,selected,0.1519000580106067,-0.14780612374881463
2017-04-05,2014-04-07,QQQ,0.16413764751803872,-0.16104423903281373
2017-04-05,2014-04-07,selected,0.1606080710054063,-0.14780612374881485
2017-04-06,2014-04-08,QQQ,0.16805172387363654,-0.1610442390328134
2017-04-06,2014-04-08,selected,0.1644672242880869,-0.14780612374881497
2017-04-07,2014-04-09,QQQ,0.16427248142978979,-0.16104423903281306
2017-04-07,2014-04-09,selected,0.1607178318108049,-0.1478061237488153
2017-04-10,2014-04-10,QQQ,0.15784117382962815,-0.16104423903281317
2017-04-10,2014-04-10,selected,0.1543723398720902,-0.14780612374881474
2017-04-11,2014-04-11,QQQ,0.1683617209994006,-0.1610442390328134
2017-04-11,2014-04-11,selected,0.16476727324907947,-0.14780612374881485
2017-04-12,2014-04-14,QQQ,0.17134905988048366,-0.16104423903281317
2017-04-12,2014-04-14,selected,0.16772896612487065,-0.1478061237488143
2017-04-13,2014-04-15,QQQ,0.16675252885702552,-0.16104423903281306
2017-04-13,2014-04-15,selected,0.16318843841789876,-0.14780612374881463
2017-04-17,2014-04-16,QQQ,0.16867937465535077,-0.16104423903281306
2017-04-17,2014-04-16,selected,0.16510001383380613,-0.1478061237488143
2017-04-18,2014-04-17,QQQ,0.16295890348754605,-0.1610442390328135
2017-04-18,2014-04-17,selected,0.1594665900016612,-0.1478061237488144
2017-04-19,2014-04-21,QQQ,0.16348865369539256,-0.16104423903281329
2017-04-19,2014-04-21,selected,0.1599910573908998,-0.14780612374881463
2017-04-20,2014-04-22,QQQ,0.16385075791131487,-0.16104423903281373
2017-04-20,2014-04-22,selected,0.1603535704739676,-0.14780612374881508
2017-04-21,2014-04-23,QQQ,0.16069698246101805,-0.16104423903281284
2017-04-21,2014-04-23,selected,0.15725116797786387,-0.14780612374881474
2017-04-24,2014-04-24,QQQ,0.1687851769366746,-0.16104423903281362
2017-04-24,2014-04-24,selected,0.1652197066860721,-0.14780612374881474
2017-04-25,2014-04-25,QQQ,0.16788293604463034,-0.1610442390328134
2017-04-25,2014-04-25,selected,0.16429502612834357,-0.14780612374881452
2017-04-26,2014-04-28,QQQ,0.17362179243166875,-0.16104423903281306
2017-04-26,2014-04-28,selected,0.16995325713259035,-0.14780612374881474
2017-04-27,2014-04-29,QQQ,0.1746948086021003,-0.16104423903281306
2017-04-27,2014-04-29,selected,0.17101497022027456,-0.14780612374881474
2017-04-28,2014-04-30,QQQ,0.17227673393803333,-0.16104423903281384
2017-04-28,2014-04-30,selected,0.16863535416098818,-0.1478061237488144
2017-05-01,2014-05-01,QQQ,0.17471089450447908,-0.16104423903281384
2017-05-01,2014-05-01,selected,0.17102069254187158,-0.14780612374881474
2017-05-02,2014-05-02,QQQ,0.17420363837156394,-0.16104423903281317
2017-05-02,2014-05-02,selected,0.1705211248938625,-0.14780612374881452
2017-05-03,2014-05-05,QQQ,0.17366407513839954,-0.16104423903281373
2017-05-03,2014-05-05,selected,0.1699581840548332,-0.14780612374881463
2017-05-04,2014-05-06,QQQ,0.1717565204714686,-0.1610442390328134
2017-05-04,2014-05-06,selected,0.16804789153930044,-0.14780612374881463
2017-05-05,2014-05-07,QQQ,0.17829311827988992,-0.16104423903281317
2017-05-05,2014-05-07,selected,0.17450589470303202,-0.1478061237488143
2017-05-08,2014-05-08,QQQ,0.18028327906351005,-0.16104423903281362
2017-05-08,2014-05-08,selected,0.1764797704199752,-0.14780612374881452
2017-05-09,2014-05-09,QQQ,0.18201603918043707,-0.16104423903281329
2017-05-09,2014-05-09,selected,0.17818431764411424,-0.14780612374881485
2017-05-10,2014-05-12,QQQ,0.18078921116623525,-0.16104423903281362
2017-05-10,2014-05-12,selected,0.17698239518242476,-0.14780612374881397
2017-05-11,2014-05-13,QQQ,0.17406399172425235,-0.16104423903281273
2017-05-11,2014-05-13,selected,0.17034789993490285,-0.1478061237488142
2017-05-12,2014-05-14,QQQ,0.17467437737520242,-0.16104423903281317
2017-05-12,2014-05-14,selected,0.1709577864173204,-0.14780612374881452
2017-05-15,2014-05-15,QQQ,0.17796536940206398,-0.16104423903281306
2017-05-15,2014-05-15,selected,0.174188981295041,-0.1478061237488154
2017-05-16,2014-05-16,QQQ,0.18270644876123754,-0.16104423903281362
2017-05-16,2014-05-16,selected,0.1788791759763031,-0.14780612374881474
2017-05-17,2014-05-19,QQQ,0.1700506345332211,-0.16104423903281284
2017-05-17,2014-05-19,selected,0.16643065733273077,-0.1478061237488143
2017-05-18,2014-05-20,QQQ,0.17074399356273062,-0.16104423903281306
2017-05-18,2014-05-20,selected,0.1671171986140496,-0.1478061237488144
2017-05-19,2014-05-21,QQQ,0.1738096080669267,-0.1610442390328135
2017-05-19,2014-05-21,selected,0.1701496398201643,-0.14780612374881408
2017-05-22,2014-05-22,QQQ,0.17337188790580194,-0.1610442390328144
2017-05-22,2014-05-22,selected,0.16973100891944704,-0.14780612374881474
2017-05-23,2014-05-23,QQQ,0.17205317211308002,-0.1610442390328134
2017-05-23,2014-05-23,selected,0.1684131329476879,-0.1478061237488142
2017-05-24,2014-05-27,QQQ,0.1710109139871685,-0.16104423903281395
2017-05-24,2014-05-27,selected,0.167393762388943,-0.14780612374881452
2017-05-25,2014-05-28,QQQ,0.1694867490321692,-0.16104423903281362
2017-05-25,2014-05-28,selected,0.16591475677406597,-0.14780612374881485
2017-05-26,2014-05-29,QQQ,0.1713803809513128,-0.16104423903281317
2017-05-26,2014-05-29,selected,0.16779418952372493,-0.14780612374881485
2017-05-30,2014-05-30,QQQ,0.16922574221628062,-0.1610442390328134
2017-05-30,2014-05-30,selected,0.16566993091193516,-0.14780612374881485
2017-05-31,2014-06-02,QQQ,0.1690453165021888,-0.16104423903281329
2017-05-31,2014-06-02,selected,0.1655038123101269,-0.14780612374881474
2017-06-01,2014-06-03,QQQ,0.17094500594772644,-0.16104423903281362
2017-06-01,2014-06-03,selected,0.16739819600545758,-0.14780612374881474
2017-06-02,2014-06-04,QQQ,0.17555773215762938,-0.16104423903281362
2017-06-02,2014-06-04,selected,0.17196927200548817,-0.14780612374881452
2017-06-05,2014-06-05,QQQ,0.17401826905840045,-0.1610442390328135
2017-06-05,2014-06-05,selected,0.1704501184652254,-0.14780612374881452
2017-06-06,2014-06-06,QQQ,0.16919144033228783,-0.1610442390328134
2017-06-06,2014-06-06,selected,0.1656898198589143,-0.14780612374881497
2017-06-07,2014-06-09,QQQ,0.16848442999263735,-0.1610442390328134
2017-06-07,2014-06-09,selected,0.16498594784794163,-0.1478061237488142
2017-06-08,2014-06-10,QQQ,0.16918597785484102,-0.1610442390328134
2017-06-08,2014-06-10,selected,0.16566654166178485,-0.14780612374881452
2017-06-09,2014-06-11,QQQ,0.15869232611793316,-0.16104423903281262
2017-06-09,2014-06-11,selected,0.1552929590738148,-0.14780612374881508
2017-06-12,2014-06-12,QQQ,0.15670221373338755,-0.16104423903281273
2017-06-12,2014-06-12,selected,0.15332815643297693,-0.14780612374881485
2017-06-13,2014-06-13,QQQ,0.16334026998883067,-0.16104423903281284
2017-06-13,2014-06-13,selected,0.1598615975378901,-0.14780612374881474
2017-06-14,2014-06-16,QQQ,0.16051897902643208,-0.1610442390328134
2017-06-14,2014-06-16,selected,0.15707471420241292,-0.1478061237488143
2017-06-15,2014-06-17,QQQ,0.15846585278477487,-0.1610442390328135
2017-06-15,2014-06-17,selected,0.15504492668197667,-0.1478061237488144
2017-06-16,2014-06-18,QQQ,0.1565791612170766,-0.16104423903281362
2017-06-16,2014-06-18,selected,0.15319385018842047,-0.14780612374881474
2017-06-19,2014-06-19,QQQ,0.1608180441655167,-0.16104423903281362
2017-06-19,2014-06-19,selected,0.1573483019746833,-0.14780612374881463
2017-06-20,2014-06-20,QQQ,0.15802884379024418,-0.16104423903281262
2017-06-20,2014-06-20,selected,0.15455466238658322,-0.14780612374881452
2017-06-21,2014-06-23,QQQ,0.16138352038675285,-0.16104423903281384
2017-06-21,2014-06-23,selected,0.15787180658346545,-0.14780612374881463
2017-06-22,2014-06-24,QQQ,0.1611899263836314,-0.16104423903281306
2017-06-22,2014-06-24,selected,0.15768401597010806,-0.14780612374881474
2017-06-23,2014-06-25,QQQ,0.16304960595675566,-0.16104423903281329
2017-06-23,2014-06-25,selected,0.15951514209582807,-0.14780612374881408
2017-06-26,2014-06-26,QQQ,0.15878193809978236,-0.16104423903281384
2017-06-26,2014-06-26,selected,0.1552913327279728,-0.14780612374881463
2017-06-27,2014-06-27,QQQ,0.1515271273041947,-0.1610442390328134
2017-06-27,2014-06-27,selected,0.14812765430934438,-0.14780612374881463
2017-06-28,2014-06-30,QQQ,0.1553454287611873,-0.16104423903281295
2017-06-28,2014-06-30,selected,0.15189218190727716,-0.1478061237488144
2017-06-29,2014-07-01,QQQ,0.1479703034320412,-0.16104423903281329
2017-06-29,2014-07-01,selected,0.1445790326062677,-0.1478061237488153
2017-06-30,2014-07-02,QQQ,0.14394227014502525,-0.16104423903281362
2017-06-30,2014-07-02,selected,0.14060915040621458,-0.14780612374881463
2017-07-03,2014-07-03,QQQ,0.13927127272790085,-0.16104423903281306
2017-07-03,2014-07-03,selected,0.1359858665747713,-0.14780612374881452
2017-07-05,2014-07-07,QQQ,0.14060217774415884,-0.16104423903281362
2017-07-05,2014-07-07,selected,0.1373181424402894,-0.14780612374881485
2017-07-06,2014-07-08,QQQ,0.13831468096727217,-0.16104423903281317
2017-07-06,2014-07-08,selected,0.13504705299990238,-0.14780612374881485
2017-07-07,2014-07-09,QQQ,0.14701972041462885,-0.16104423903281329
2017-07-07,2014-07-09,selected,0.14361319130120487,-0.1478061237488144
2017-07-10,2014-07-10,QQQ,0.14668056546384167,-0.16104423903281373
2017-07-10,2014-07-10,selected,0.14327386813483156,-0.1478061237488144
2017-07-11,2014-07-11,QQQ,0.14896588027753999,-0.1610442390328134
2017-07-11,2014-07-11,selected,0.14552154151000796,-0.14780612374881474
2017-07-12,2014-07-14,QQQ,0.15102565299403836,-0.16104423903281329
2017-07-12,2014-07-14,selected,0.14756333128790922,-0.14780612374881485
2017-07-13,2014-07-15,QQQ,0.1495821357916962,-0.16104423903281306
2017-07-13,2014-07-15,selected,0.1461698619007541,-0.14780612374881452
2017-07-14,2014-07-16,QQQ,0.15391659763039267,-0.1610442390328135
2017-07-14,2014-07-16,selected,0.15047469714674122,-0.14780612374881497
2017-07-17,2014-07-17,QQQ,0.15257954216673308,-0.16104423903281329
2017-07-17,2014-07-17,selected,0.14915612276478418,-0.1478061237488153
2017-07-18,2014-07-18,QQQ,0.16028575858273797,-0.16104423903281362
2017-07-18,2014-07-18,selected,0.15674956166587095,-0.14780612374881508
2017-07-19,2014-07-21,QQQ,0.15647188357718966,-0.1610442390328135
2017-07-19,2014-07-21,selected,0.15299209000183733,-0.14780612374881463
2017-07-20,2014-07-22,QQQ,0.15746240906171471,-0.16104423903281362
2017-07-20,2014-07-22,selected,0.15397253970969138,-0.1478061237488152
2017-07-21,2014-07-23,QQQ,0.15486068365296068,-0.16104423903281295
2017-07-21,2014-07-23,selected,0.15142829953436165,-0.14780612374881508
2017-07-24,2014-07-24,QQQ,0.15415734957696947,-0.1610442390328135
2017-07-24,2014-07-24,selected,0.15073258953037727,-0.14780612374881474
2017-07-25,2014-07-25,QQQ,0.15360848059721577,-0.16104423903281395
2017-07-25,2014-07-25,selected,0.15019039162724845,-0.14780612374881463
2017-07-26,2014-07-28,QQQ,0.15636881418075177,-0.1610442390328134
2017-07-26,2014-07-28,selected,0.15291107277688742,-0.14780612374881485
2017-07-27,2014-07-29,QQQ,0.15382336295916033,-0.1610442390328135
2017-07-27,2014-07-29,selected,0.15039356075228616,-0.14780612374881508
2017-07-28,2014-07-30,QQQ,0.15417896869699854,-0.16104423903281329
2017-07-28,2014-07-30,selected,0.1507649447175825,-0.14780612374881452
2017-07-31,2014-07-31,QQQ,0.1510377639465148,-0.16104423903281317
2017-07-31,2014-07-31,selected,0.14768496733576053,-0.14780612374881485
2017-08-01,2014-08-01,QQQ,0.15978755449855409,-0.16104423903281384
2017-08-01,2014-08-01,selected,0.15635114933015215,-0.14780612374881408
2017-08-02,2014-08-04,QQQ,0.1622655245291873,-0.1610442390328134
2017-08-02,2014-08-04,selected,0.15877766557441242,-0.14780612374881485
2017-08-03,2014-08-05,QQQ,0.15811215746681295,-0.16104423903281306
2017-08-03,2014-08-05,selected,0.1546971157441166,-0.1478061237488144
2017-08-04,2014-08-06,QQQ,0.16178509067330005,-0.16104423903281284
2017-08-04,2014-08-06,selected,0.15831012188039395,-0.1478061237488154
2017-08-07,2014-08-07,QQQ,0.1645205335130977,-0.1610442390328134
2017-08-07,2014-08-07,selected,0.16099375941639726,-0.14780612374881497
2017-08-08,2014-08-08,QQQ,0.1650827865809139,-0.16104423903281306
2017-08-08,2014-08-08,selected,0.16153590812649288,-0.14780612374881474
2017-08-09,2014-08-11,QQQ,0.16178271453064386,-0.16104423903281384
2017-08-09,2014-08-11,selected,0.15828937082519068,-0.14780612374881497
2017-08-10,2014-08-12,QQQ,0.15116004277164352,-0.16104423903281317
2017-08-10,2014-08-12,selected,0.14782686512959642,-0.14780612374881508
2017-08-11,2014-08-13,QQQ,0.15422514101352736,-0.16104423903281384
2017-08-11,2014-08-13,selected,0.15086035167073364,-0.14780612374881508
2017-08-14,2014-08-14,QQQ,0.1550977564319187,-0.16104423903281317
2017-08-14,2014-08-14,selected,0.15170217782221873,-0.14780612374881463
2017-08-15,2014-08-15,QQQ,0.15337508123299348,-0.16104423903281362
2017-08-15,2014-08-15,selected,0.14998329038364355,-0.1478061237488143
2017-08-16,2014-08-18,QQQ,0.15218262010914563,-0.16104423903281306
2017-08-16,2014-08-18,selected,0.14882185189725883,-0.1478061237488144
2017-08-17,2014-08-19,QQQ,0.14135391708655964,-0.1610442390328135
2017-08-17,2014-08-19,selected,0.13815251074857127,-0.14780612374881485
2017-08-18,2014-08-20,QQQ,0.13896099434425602,-0.16104423903281306
2017-08-18,2014-08-20,selected,0.1357905466653897,-0.14780612374881497
2017-08-21,2014-08-21,QQQ,0.13847700836329535,-0.16104423903281306
2017-08-21,2014-08-21,selected,0.13532587033275978,-0.14780612374881485
2017-08-22,2014-08-22,QQQ,0.14346065622538196,-0.16104423903281329
2017-08-22,2014-08-22,selected,0.14024943493592956,-0.1478061237488144
2017-08-23,2014-08-25,QQQ,0.14152470032466424,-0.16104423903281329
2017-08-23,2014-08-25,selected,0.13834244658562556,-0.14780612374881452
2017-08-24,2014-08-26,QQQ,0.13906357150532522,-0.16104423903281306
2017-08-24,2014-08-26,selected,0.13590664539411557,-0.14780612374881474
2017-08-25,2014-08-27,QQQ,0.13788089255635239,-0.16104423903281317
2017-08-25,2014-08-27,selected,0.1347484981537619,-0.14780612374881497
2017-08-28,2014-08-28,QQQ,0.13897887394077468,-0.16104423903281329
2017-08-28,2014-08-28,selected,0.13584369337901414,-0.1478061237488152
2017-08-29,2014-08-29,QQQ,0.14089035348712065,-0.16104423903281317
2017-08-29,2014-08-29,selected,0.1377151292728407,-0.14780612374881497
2017-08-30,2014-09-02,QQQ,0.1439243411985478,-0.16104423903281306
2017-08-30,2014-09-02,selected,0.1407096753356345,-0.14780612374881497
2017-08-31,2014-09-03,QQQ,0.14688566480289555,-0.1610442390328135
2017-08-31,2014-09-03,selected,0.1436850331608861,-0.14780612374881463
2017-09-01,2014-09-04,QQQ,0.1486242138243501,-0.1610442390328135
2017-09-01,2014-09-04,selected,0.145390293009642,-0.1478061237488154
2017-09-05,2014-09-05,QQQ,0.1455240990020783,-0.1610442390328135
2017-09-05,2014-09-05,selected,0.14236813018926742,-0.14780612374881508
2017-09-06,2014-09-08,QQQ,0.14476782304794744,-0.16104423903281329
2017-09-06,2014-09-08,selected,0.14160021143324886,-0.14780612374881474
2017-09-07,2014-09-09,QQQ,0.14493550561804946,-0.1610442390328134
2017-09-07,2014-09-09,selected,0.14180539942665837,-0.1478061237488142
2017-09-08,2014-09-10,QQQ,0.14479359847717066,-0.1610442390328134
2017-09-08,2014-09-10,selected,0.14166716022203785,-0.1478061237488152
2017-09-11,2014-09-11,QQQ,0.14602218200203043,-0.1610442390328135
2017-09-11,2014-09-11,selected,0.14286988755777252,-0.1478061237488144
2017-09-12,2014-09-12,QQQ,0.1472438337394557,-0.16104423903281273
2017-09-12,2014-09-12,selected,0.14407713144109646,-0.14780612374881397
2017-09-13,2014-09-15,QQQ,0.14972452012182536,-0.1610442390328135
2017-09-13,2014-09-15,selected,0.14654005763761946,-0.14780612374881485
2017-09-14,2014-09-16,QQQ,0.15118435562938703,-0.16104423903281306
2017-09-14,2014-09-16,selected,0.1479862870437949,-0.14780612374881463
2017-09-15,2014-09-17,QQQ,0.14916680205410016,-0.16104423903281317
2017-09-15,2014-09-17,selected,0.14598407248467593,-0.1478061237488143
2017-09-18,2014-09-18,QQQ,0.14808722480851833,-0.16104423903281306
2017-09-18,2014-09-18,selected,0.14491402011610077,-0.14780612374881452
2017-09-19,2014-09-19,QQQ,0.14587323483284154,-0.16104423903281306
2017-09-19,2014-09-19,selected,0.14272701499931872,-0.1478061237488144
2017-09-20,2014-09-22,QQQ,0.1449295720449979,-0.16104423903281317
2017-09-20,2014-09-22,selected,0.14177951347369655,-0.14780612374881463
2017-09-21,2014-09-23,QQQ,0.14615265205409966,-0.16104423903281362
2017-09-21,2014-09-23,selected,0.14298249254814666,-0.14780612374881463
2017-09-22,2014-09-24,QQQ,0.14682543020873684,-0.16104423903281384
2017-09-22,2014-09-24,selected,0.14364122776601818,-0.14780612374881508
2017-09-25,2014-09-25,QQQ,0.13872636649429482,-0.1610442390328135
2017-09-25,2014-09-25,selected,0.1356750853904607,-0.14780612374881474
2017-09-26,2014-09-26,QQQ,0.14781365582313089,-0.16104423903281317
2017-09-26,2014-09-26,selected,0.14462042053341206,-0.14780612374881474
2017-09-27,2014-09-29,QQQ,0.14719594010707637,-0.16104423903281362
2017-09-27,2014-09-29,selected,0.14398785266550584,-0.14780612374881463
2017-09-28,2014-09-30,QQQ,0.14756746854755343,-0.16104423903281317
2017-09-28,2014-09-30,selected,0.14435162810853575,-0.1478061237488144
2017-09-29,2014-10-01,QQQ,0.14977203682743845,-0.16104423903281329
2017-09-29,2014-10-01,selected,0.1465358175423901,-0.14780612374881497
2017-10-02,2014-10-02,QQQ,0.156312060224987,-0.1610442390328134
2017-10-02,2014-10-02,selected,0.15295852200094573,-0.14780612374881485
2017-10-03,2014-10-03,QQQ,0.15713218843085341,-0.1610442390328134
2017-10-03,2014-10-03,selected,0.1537765311161723,-0.14780612374881508
2017-10-04,2014-10-06,QQQ,0.1537167946542426,-0.16104423903281306
2017-10-04,2014-10-06,selected,0.15043239397493613,-0.14780612374881452
2017-10-05,2014-10-07,QQQ,0.15829711346662312,-0.16104423903281329
2017-10-05,2014-10-07,selected,0.15492628231280547,-0.1478061237488142
2017-10-06,2014-10-08,QQQ,0.16435398649932975,-0.1610442390328134
2017-10-06,2014-10-08,selected,0.16089661086787843,-0.14780612374881474
2017-10-09,2014-10-09,QQQ,0.15645055679732822,-0.1610442390328134
2017-10-09,2014-10-09,selected,0.15308786116143036,-0.1478061237488143
2017-10-10,2014-10-10,QQQ,0.16303312446330698,-0.16104423903281317
2017-10-10,2014-10-10,selected,0.15960185238705638,-0.1478061237488143
2017-10-11,2014-10-13,QQQ,0.17404798761933415,-0.16104423903281306
2017-10-11,2014-10-13,selected,0.170470819749464,-0.14780612374881508
2017-10-12,2014-10-14,QQQ,0.1795278376334346,-0.16104423903281295
2017-10-12,2014-10-14,selected,0.17587129111560595,-0.14780612374881452
2017-10-13,2014-10-15,QQQ,0.1810000337892943,-0.16104423903281306
2017-10-13,2014-10-15,selected,0.1773296493399643,-0.1478061237488144
2017-10-16,2014-10-16,QQQ,0.184906577859683,-0.16104423903281317
2017-10-16,2014-10-16,selected,0.1811693740678979,-0.14780612374881485
2017-10-17,2014-10-17,QQQ,0.18790194842376473,-0.16104423903281306
2017-10-17,2014-10-17,selected,0.1841195361556096,-0.1478061237488143
2017-10-18,2014-10-20,QQQ,0.18225137987942808,-0.1610442390328134
2017-10-18,2014-10-20,selected,0.178534754467927,-0.1478061237488144
2017-10-19,2014-10-21,QQQ,0.17496869751744648,-0.16104423903281329
2017-10-19,2014-10-21,selected,0.1713445591421947,-0.14780612374881452
2017-10-20,2014-10-22,QQQ,0.1659013193467056,-0.16104423903281317
2017-10-20,2014-10-22,selected,0.1623810325917796,-0.1478061237488142
2017-10-23,2014-10-23,QQQ,0.1653692465605472,-0.16104423903281384
2017-10-23,2014-10-23,selected,0.16186240483258518,-0.1478061237488143
2017-10-24,2014-10-24,QQQ,0.16023602308684426,-0.16104423903281362
2017-10-24,2014-10-24,selected,0.15680080759270387,-0.1478061237488144
2017-10-25,2014-10-27,QQQ,0.15562891819562985,-0.16104423903281317
2017-10-25,2014-10-27,selected,0.15224878545210863,-0.14780612374881508
2017-10-26,2014-10-28,QQQ,0.154126618963927,-0.1610442390328134
2017-10-26,2014-10-28,selected,0.1507540129420577,-0.1478061237488152
2017-10-27,2014-10-29,QQQ,0.15941806860411312,-0.16104423903281284
2017-10-27,2014-10-29,selected,0.15599058896252216,-0.1478061237488143
2017-10-30,2014-10-30,QQQ,0.16171816268701877,-0.1610442390328134
2017-10-30,2014-10-30,selected,0.158289456924964,-0.14780612374881474
2017-10-31,2014-10-31,QQQ,0.1623577351397294,-0.1610442390328134
2017-10-31,2014-10-31,selected,0.1589225417545368,-0.1478061237488144
2017-11-01,2014-11-03,QQQ,0.15693401865882817,-0.16104423903281362
2017-11-01,2014-11-03,selected,0.15360311099970736,-0.14780612374881463
2017-11-02,2014-11-04,QQQ,0.15506018491206341,-0.16104423903281329
2017-11-02,2014-11-04,selected,0.15176403328159993,-0.14780612374881474
2017-11-03,2014-11-05,QQQ,0.1600453197052336,-0.16104423903281295
2017-11-03,2014-11-05,selected,0.15668037203574992,-0.1478061237488144
2017-11-06,2014-11-06,QQQ,0.16131758975923138,-0.16104423903281295
2017-11-06,2014-11-06,selected,0.1579694607949076,-0.14780612374881485
2017-11-07,2014-11-07,QQQ,0.16032451645938606,-0.1610442390328134
2017-11-07,2014-11-07,selected,0.15699940336563234,-0.1478061237488144
2017-11-08,2014-11-10,QQQ,0.162223849745885,-0.16104423903281317
2017-11-08,2014-11-10,selected,0.1588318139059295,-0.1478061237488144
2017-11-09,2014-11-11,QQQ,0.15882208421958732,-0.16104423903281373
2017-11-09,2014-11-11,selected,0.15550817325676713,-0.14780612374881497
2017-11-10,2014-11-12,QQQ,0.15758723200452018,-0.1610442390328134
2017-11-10,2014-11-12,selected,0.1542508806679237,-0.14780612374881474
2017-11-13,2014-11-13,QQQ,0.1573853692969598,-0.1610442390328135
2017-11-13,2014-11-13,selected,0.15407511447049238,-0.14780612374881408
2017-11-14,2014-11-14,QQQ,0.15432972133377776,-0.16104423903281373
2017-11-14,2014-11-14,selected,0.15107032375037055,-0.14780612374881485
2017-11-15,2014-11-17,QQQ,0.1513275812115431,-0.16104423903281329
2017-11-15,2014-11-17,selected,0.14807061869023874,-0.14780612374881485
2017-11-16,2014-11-18,QQQ,0.15737114574363242,-0.16104423903281317
2017-11-16,2014-11-18,selected,0.15403411034911474,-0.14780612374881497
2017-11-17,2014-11-19,QQQ,0.1530276253105456,-0.16104423903281329
2017-11-17,2014-11-19,selected,0.14974778338252404,-0.14780612374881497
2017-11-20,2014-11-20,QQQ,0.15447502880295527,-0.16104423903281317
2017-11-20,2014-11-20,selected,0.15117961902903754,-0.1478061237488144
2017-11-21,2014-11-21,QQQ,0.15692169994486638,-0.1610442390328134
2017-11-21,2014-11-21,selected,0.15358536979514748,-0.14780612374881497
2017-11-22,2014-11-24,QQQ,0.15664917861294314,-0.16104423903281306
2017-11-22,2014-11-24,selected,0.1533193623960325,-0.14780612374881452
2017-11-24,2014-11-25,QQQ,0.1550643337675619,-0.1610442390328134
2017-11-24,2014-11-25,selected,0.15175497533554583,-0.14780612374881452
2017-11-27,2014-11-26,QQQ,0.1543040874918118,-0.16104423903281329
2017-11-27,2014-11-26,selected,0.15100357262599395,-0.14780612374881485
2017-11-28,2014-11-28,QQQ,0.1528016026004182,-0.16104423903281295
2017-11-28,2014-11-28,selected,0.14952181459226832,-0.1478061237488144
2017-11-29,2014-12-01,QQQ,0.14429449703950858,-0.16104423903281329
2017-11-29,2014-12-01,selected,0.14113600697052875,-0.14780612374881463
2017-11-30,2014-12-02,QQQ,0.15184622169461637,-0.16104423903281306
2017-11-30,2014-12-02,selected,0.14852758836278235,-0.14780612374881485
2017-12-01,2014-12-03,QQQ,0.1486782041052337,-0.16104423903281284
2017-12-01,2014-12-03,selected,0.14543114144855185,-0.14780612374881452
2017-12-04,2014-12-04,QQQ,0.14356183272299772,-0.1610442390328134
2017-12-04,2014-12-04,selected,0.14036162211064962,-0.14780612374881485
2017-12-05,2014-12-05,QQQ,0.14399209070831276,-0.16104423903281373
2017-12-05,2014-12-05,selected,0.14077497492892,-0.1478061237488142
2017-12-06,2014-12-08,QQQ,0.14567547864330366,-0.16104423903281284
2017-12-06,2014-12-08,selected,0.1424587347211681,-0.1478061237488144
2017-12-07,2014-12-09,QQQ,0.14970152090253985,-0.16104423903281317
2017-12-07,2014-12-09,selected,0.14638783750380768,-0.1478061237488144
2017-12-08,2014-12-10,QQQ,0.15018309895708537,-0.16104423903281373
2017-12-08,2014-12-10,selected,0.14683273155500665,-0.14780612374881463
2017-12-11,2014-12-11,QQQ,0.15925622793076122,-0.16104423903281362
2017-12-11,2014-12-11,selected,0.15578654394755165,-0.14780612374881508
2017-12-12,2014-12-12,QQQ,0.15690912645742583,-0.16104423903281329
2017-12-12,2014-12-12,selected,0.15346148815191119,-0.14780612374881485
2017-12-13,2014-12-15,QQQ,0.16188329029697557,-0.16104423903281295
2017-12-13,2014-12-15,selected,0.15838628665254384,-0.14780612374881474
2017-12-14,2014-12-16,QQQ,0.16563563076100563,-0.16104423903281329
2017-12-14,2014-12-16,selected,0.16213066881943994,-0.14780612374881397
2017-12-15,2014-12-17,QQQ,0.17635502421550941,-0.16104423903281329
2017-12-15,2014-12-17,selected,0.1727007483363181,-0.1478061237488143
2017-12-18,2014-12-18,QQQ,0.17256153529332363,-0.1610442390328134
